,index,Unnamed: 0,iso_code,region_group,income_group,country,survey,year,level,grade,category,sex,location,wealth,region,ethnicity,religion,language,disability,hh_edu_head,comp_prim_v2_m,comp_lowsec_v2_m,comp_upsec_v2_m,comp_prim_1524_m,comp_lowsec_1524_m,comp_upsec_2029_m,eduyears_2024_m,edu2_2024_m,edu4_2024_m,eduout_prim_m,eduout_lowsec_m,eduout_upsec_m,comp_prim_v2_no,comp_lowsec_v2_no,comp_upsec_v2_no,comp_prim_1524_no,comp_lowsec_1524_no,comp_upsec_2029_no,eduyears_2024_no,edu2_2024_no,edu4_2024_no,eduout_prim_no,eduout_lowsec_no,eduout_upsec_no,preschool_3_m,preschool_3_no,preschool_1ybefore_m,preschool_1ybefore_no,edu0_prim_m,edu0_prim_no,trans_prim_m,trans_prim_no,trans_lowsec_m,trans_lowsec_no,comp_higher_2yrs_2529_m,comp_higher_2yrs_2529_no,comp_higher_4yrs_2529_m,comp_higher_4yrs_2529_no,comp_higher_4yrs_3034_m,comp_higher_4yrs_3034_no,attend_higher_1822_m,attend_higher_1822_no,overage2plus_m,overage2plus_no,literacy_1524_m,literacy_1524_no,mlevel1_m,mlevel1_no,rlevel1_m,rlevel1_no,slevel1_m,slevel1_no,mlevel2_m,mlevel2_no,rlevel2_m,rlevel2_no,slevel2_m,slevel2_no,mlevel3_m,mlevel3_no,rlevel3_m,rlevel3_no,slevel3_m,slevel3_no,mlevel4_m,mlevel4_no,rlevel4_m,rlevel4_no,slevel4_m,slevel4_no
2069,173972,173973,PHL,Eastern and South-eastern Asia,Lower middle income,Philippines,DHS,2017,,1,Location & Region & Wealth,,Urban,Quintile 2,Autonomous Region In Muslim Mindanao,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0031000000890344,119.0,0.377600014209747,33.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2070,173973,173974,PHL,Eastern and South-eastern Asia,Lower middle income,Philippines,DHS,2017,,1,Location & Region & Wealth,,Urban,Quintile 2,Bicol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0179999992251396,174.0,0.547999978065491,57.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2071,173974,173975,PHL,Eastern and South-eastern Asia,Lower middle income,Philippines,DHS,2017,,1,Location & Region & Wealth,,Urban,Quintile 2,Cagayan Valley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0549000017344952,86.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2072,173975,173976,PHL,Eastern and South-eastern Asia,Lower middle income,Philippines,DHS,2017,,1,Location & Region & Wealth,,Urban,Quintile 2,Calabarzon,,,,,,,,,0.876900017261505,0.513599991798401,0.523299992084503,,,,0.0577999986708164,0.120099999010563,,,,,65.0,65.0,61.0,,,,56.0,31.0,,,,,,0.0,38.0,,,,,0.155000001192093,32.0,0.155000001192093,32.0,,,0.0070000002160668,395.0,0.374500006437302,93.0,1.0,34.0,,,,,,,,,,,,,,,,,,,,,,,,
2073,173976,173977,PHL,Eastern and South-eastern Asia,Lower middle income,Philippines,DHS,2017,,1,Location & Region & Wealth,,Urban,Quintile 2,Caraga,,,,,,0.935999989509583,0.575100004673004,,0.931900024414062,0.573400020599365,0.603200018405914,9.95629978179932,,0.0329000018537045,0.142199993133545,0.0463000014424324,,33.0,31.0,,91.0,91.0,84.0,44.0,,44.0,72.0,48.0,,,,,,0.0252999998629093,36.0,,,,,0.211300000548363,40.0,0.211300000548363,40.0,0.221599996089935,34.0,0.0093999998643994,478.0,0.510200023651123,126.0,1.0,50.0,,,,,,,,,,,,,,,,,,,,,,,,
2074,173977,173978,PHL,Eastern and South-eastern Asia,Lower middle income,Philippines,DHS,2017,,1,Location & Region & Wealth,,Urban,Quintile 2,Central Luzon,,,,,,,,,0.801500022411346,0.284900009632111,0.380899995565414,8.03079986572266,,0.139899998903275,0.0948999971151352,0.0476999990642071,,,,,71.0,71.0,54.0,32.0,,32.0,64.0,40.0,,,,,,0.0,45.0,,,,,,,,,,,0.0023000000510364,396.0,0.374700009822845,104.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2075,173978,173979,PHL,Eastern and South-eastern Asia,Lower middle income,Philippines,DHS,2017,,1,Location & Region & Wealth,,Urban,Quintile 2,Central Visayas,,,,,,,,,0.852400004863739,0.304800003767014,0.451499998569489,8.06649971008301,,0.136700004339218,0.048700001090765,0.105499997735023,,,,,76.0,76.0,84.0,37.0,,37.0,60.0,37.0,,,,,,0.0705000013113022,45.0,,,,,0.0780000016093254,48.0,0.0780000016093254,48.0,0.211500003933907,38.0,0.0068999999202787,466.0,0.49549999833107,110.0,1.0,34.0,,,,,,,,,,,,,,,,,,,,,,,,
2076,173979,173980,PHL,Eastern and South-eastern Asia,Lower middle income,Philippines,DHS,2017,,1,Location & Region & Wealth,,Urban,Quintile 2,Cordillera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0303000006824732,73.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2077,173980,173981,PHL,Eastern and South-eastern Asia,Lower middle income,Philippines,DHS,2017,,1,Location & Region & Wealth,,Urban,Quintile 2,Davao,,,,,,0.909500002861023,0.848599970340729,0.901600003242493,0.967400014400482,0.822200000286102,0.889100015163422,12.7643003463745,,0.0160000007599592,0.0226000007241964,0.0187999997287989,,44.0,41.0,37.0,129.0,129.0,102.0,63.0,,63.0,79.0,59.0,,,,,,0.0,66.0,,,,,0.441599994897842,39.0,0.441599994897842,39.0,0.554000020027161,45.0,0.208499997854233,599.0,0.500800013542175,158.0,1.0,82.0,,,,,,,,,,,,,,,,,,,,,,,,
2078,173981,173982,PHL,Eastern and South-eastern Asia,Lower middle income,Philippines,DHS,2017,,1,Location & Region & Wealth,,Urban,Quintile 2,Eastern Visayas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.016499999910593,59.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2079,173982,173983,PHL,Eastern and South-eastern Asia,Lower middle income,Philippines,DHS,2017,,1,Location & Region & Wealth,,Urban,Quintile 2,Ilocos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,95.0,0.325899988412857,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2080,173983,173984,PHL,Eastern and South-eastern Asia,Lower middle income,Philippines,DHS,2017,,1,Location & Region & Wealth,,Urban,Quintile 2,Mimaropa,,,,,,,,,0.964299976825714,0.629499971866608,0.589100003242493,10.3535995483398,,0.0192000009119511,0.0908999964594841,0.0953999981284142,,,,,79.0,79.0,64.0,38.0,,38.0,58.0,47.0,,,,,,0.0255999993532896,38.0,,,,,,,,,,,0.0320000015199184,392.0,0.498100012540817,109.0,1.0,46.0,,,,,,,,,,,,,,,,,,,,,,,,
2081,173984,173985,PHL,Eastern and South-eastern Asia,Lower middle income,Philippines,DHS,2017,,1,Location & Region & Wealth,,Urban,Quintile 2,National Capital,,,,,,0.899900019168854,0.610199987888336,0.472499996423721,0.905600011348724,0.508099973201752,0.541400015354156,9.6648998260498,,0.0518000014126301,0.205300003290176,0.178000003099442,,47.0,39.0,32.0,131.0,131.0,104.0,60.0,,60.0,115.0,67.0,,,,,,0.0410000011324883,79.0,,,,,0.0421000011265278,44.0,0.0421000011265278,44.0,0.23649999499321,64.0,0.001300000003539,680.0,0.403200000524521,194.0,1.0,68.0,,,,,,,,,,,,,,,,,,,,,,,,
2082,173985,173986,PHL,Eastern and South-eastern Asia,Lower middle income,Philippines,DHS,2017,,1,Location & Region & Wealth,,Urban,Quintile 2,Northern Mindanao,,,,,,0.902800023555756,,,0.966799974441528,0.722800016403198,0.710500001907349,10.6992998123169,,0.048700001090765,0.0320000015199184,0.045099999755621,,36.0,,,83.0,83.0,82.0,43.0,,43.0,88.0,47.0,,,,,,0.0,51.0,,,,,0.245399996638298,39.0,0.245399996638298,39.0,0.100400000810623,48.0,0.016100000590086,526.0,0.391299992799759,155.0,1.0,58.0,,,,,,,,,,,,,,,,,,,,,,,,
2083,173986,173987,PHL,Eastern and South-eastern Asia,Lower middle income,Philippines,DHS,2017,,1,Location & Region & Wealth,,Urban,Quintile 2,Soccsksargen,,,,,,,,,0.990000009536743,0.700800001621246,0.71340000629425,11.7496004104614,,0.0,0.0193000007420778,0.0705000013113022,,,,,85.0,85.0,74.0,42.0,,42.0,47.0,43.0,,,,,,0.0,35.0,,,,,0.159600004553795,32.0,0.159600004553795,32.0,,,0.0285999998450279,399.0,0.513100028038025,107.0,1.0,58.0,,,,,,,,,,,,,,,,,,,,,,,,
2084,173987,173988,PHL,Eastern and South-eastern Asia,Lower middle income,Philippines,DHS,2017,,1,Location & Region & Wealth,,Urban,Quintile 2,Western Visayas,,,,,,0.855799973011017,0.659799993038177,0.654799997806549,0.90530002117157,0.555000007152557,0.750899970531464,10.6887998580933,,0.0143999997526407,0.070200003683567,0.11710000038147,,54.0,49.0,40.0,148.0,148.0,115.0,56.0,,56.0,117.0,86.0,,,,,,0.0,84.0,,,,,0.162799999117851,59.0,0.162799999117851,59.0,0.108400002121925,64.0,0.0266999993473291,823.0,0.499700009822845,220.0,1.0,82.0,,,,,,,,,,,,,,,,,,,,,,,,
2085,173988,173989,PHL,Eastern and South-eastern Asia,Lower middle income,Philippines,DHS,2017,,1,Location & Region & Wealth,,Urban,Quintile 2,Zamboanga Peninsula,,,,,,,,,0.944500029087067,0.439300000667572,0.496399998664856,10.8159999847412,,0.025000000372529,0.108000002801418,,,,,,62.0,62.0,53.0,31.0,,31.0,55.0,,,,,,,0.0303000006824732,38.0,,,,,,,,,,,0.0142000000923872,319.0,0.437700003385544,96.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2086,173989,173990,PHL,Eastern and South-eastern Asia,Lower middle income,Philippines,DHS,2017,,1,Location & Region & Wealth,,Rural,Quintile 3,Autonomous Region In Muslim Mindanao,,,,,,0.893599987030029,0.640600025653839,,0.883199989795685,0.468699991703033,0.737399995326996,11.0445003509521,,0.0729999989271164,0.0579999983310699,0.0553999990224838,,37.0,31.0,,107.0,107.0,76.0,46.0,,46.0,63.0,59.0,,,,,,0.0,46.0,,,,,0.559599995613098,30.0,0.559599995613098,30.0,0.635599970817566,32.0,0.0357000008225441,487.0,0.567099988460541,145.0,1.0,57.0,,,,,,,,,,,,,,,,,,,,,,,,
2087,173990,173991,PHL,Eastern and South-eastern Asia,Lower middle income,Philippines,DHS,2017,,1,Location & Region & Wealth,,Rural,Quintile 3,Bicol,,,,,,0.969900012016296,0.804199993610382,0.641200006008148,0.970600008964539,0.646099984645844,0.81029999256134,11.6647996902466,,0.0,0.0439000017940998,0.0658000037074089,0.0870999991893768,98.0,86.0,70.0,262.0,262.0,190.0,96.0,,96.0,215.0,136.0,32.0,,,,,0.032200001180172,160.0,,,,,0.428299993276596,94.0,0.428299993276596,94.0,0.452300012111664,84.0,0.0164000000804663,1432.0,0.511799991130829,427.0,1.0,169.0,,,,,,,,,,,,,,,,,,,,,,,,
2088,173991,173992,PHL,Eastern and South-eastern Asia,Lower middle income,Philippines,DHS,2017,,1,Location & Region & Wealth,,Rural,Quintile 3,Cagayan Valley,,,,,,0.936999976634979,0.814899981021881,0.638899981975555,0.963800013065338,0.703400015830994,0.755599975585938,11.0450000762939,,0.023199999704957,0.0184000004082918,0.0452999994158745,,68.0,50.0,44.0,159.0,159.0,121.0,55.0,,55.0,135.0,89.0,,,,,,0.0,86.0,,,,,0.464700013399124,66.0,0.464700013399124,66.0,0.368999987840652,76.0,0.0110999997705221,1018.0,0.516700029373169,268.0,1.0,109.0,,,,,,,,,,,,,,,,,,,,,,,,
2089,173992,173993,PHL,Eastern and South-eastern Asia,Lower middle income,Philippines,DHS,2017,,1,Location & Region & Wealth,,Rural,Quintile 3,Calabarzon,,,,,,0.894500017166138,0.864799976348877,0.835399985313416,0.978200018405914,0.746500015258789,0.820900022983551,11.6562004089355,,0.0,0.0234999991953373,0.049600001424551,,46.0,39.0,35.0,113.0,113.0,120.0,48.0,,48.0,118.0,62.0,,,,,,0.0063999998383224,79.0,,,,,0.216299995779991,72.0,0.216299995779991,72.0,0.159999996423721,47.0,0.0080000003799796,713.0,0.451299995183945,200.0,1.0,80.0,,,,,,,,,,,,,,,,,,,,,,,,
2090,173993,173994,PHL,Eastern and South-eastern Asia,Lower middle income,Philippines,DHS,2017,,1,Location & Region & Wealth,,Rural,Quintile 3,Caraga,,,,,,0.994700014591217,0.843999981880188,0.800999999046326,0.995100021362305,0.693700015544891,0.865100026130676,12.395299911499,,0.0,0.0511999987065792,0.0417000018060207,,61.0,45.0,43.0,155.0,155.0,117.0,62.0,,62.0,101.0,80.0,,,,,,0.0,73.0,,,,,0.370099991559982,55.0,0.370099991559982,55.0,0.316300004720688,48.0,0.0217000003904104,802.0,0.553200006484985,225.0,1.0,104.0,,,,,,,,,,,,,,,,,,,,,,,,
2091,173994,173995,PHL,Eastern and South-eastern Asia,Lower middle income,Philippines,DHS,2017,,1,Location & Region & Wealth,,Rural,Quintile 3,Central Luzon,,,,,,0.900300025939941,0.738399982452393,0.736199975013733,0.943700015544891,0.635999977588654,0.660700023174286,10.46399974823,,0.0108000002801418,0.0500999987125397,0.0023000000510364,0.134299993515015,76.0,59.0,64.0,223.0,223.0,177.0,103.0,,103.0,158.0,86.0,30.0,,,,,0.0,99.0,,,,,0.183400005102158,74.0,0.183400005102158,74.0,0.221799999475479,90.0,0.0087999999523162,1148.0,0.44990000128746,296.0,1.0,147.0,,,,,,,,,,,,,,,,,,,,,,,,
2092,173995,173996,PHL,Eastern and South-eastern Asia,Lower middle income,Philippines,DHS,2017,,1,Location & Region & Wealth,,Rural,Quintile 3,Central Visayas,,,,,,0.99779999256134,0.859899997711182,0.871200025081635,0.944700002670288,0.691500008106232,0.794600009918213,11.5931997299194,,0.0474000014364719,0.0264999996870756,0.0434000007808208,,47.0,46.0,42.0,141.0,141.0,120.0,65.0,,65.0,113.0,69.0,,,,,,0.0,77.0,,,,,0.294800013303757,55.0,0.294800013303757,55.0,0.36719998717308,51.0,0.034000001847744,847.0,0.416799992322922,209.0,1.0,99.0,,,,,,,,,,,,,,,,,,,,,,,,
2093,173996,173997,PHL,Eastern and South-eastern Asia,Lower middle income,Philippines,DHS,2017,,1,Location & Region & Wealth,,Rural,Quintile 3,Cordillera,,,,,,1.0,0.904900014400482,0.896399974822998,0.984200000762939,0.724699974060059,0.809800028800964,12.4792995452881,,0.0304000005125999,0.0175999999046326,0.0264999996870756,0.137500002980232,92.0,82.0,78.0,272.0,272.0,226.0,113.0,,113.0,197.0,113.0,31.0,,,,,0.0099999997764825,123.0,,,,,0.610899984836578,113.0,0.610899984836578,113.0,0.528199970722198,81.0,0.0568000003695488,1440.0,0.453900009393692,375.0,1.0,188.0,,,,,,,,,,,,,,,,,,,,,,,,
2094,173997,173998,PHL,Eastern and South-eastern Asia,Lower middle income,Philippines,DHS,2017,,1,Location & Region & Wealth,,Rural,Quintile 3,Davao,,,,,,,,,0.99370002746582,0.814899981021881,0.792200028896332,12.0501003265381,,0.0,0.0997999981045723,0.0,,,,,73.0,73.0,65.0,32.0,,32.0,60.0,33.0,,,,,,0.0,37.0,,,,,0.209499999880791,33.0,0.209499999880791,33.0,,,0.0219999998807907,449.0,0.477600008249283,106.0,1.0,57.0,,,,,,,,,,,,,,,,,,,,,,,,
2095,173998,173999,PHL,Eastern and South-eastern Asia,Lower middle income,Philippines,DHS,2017,,1,Location & Region & Wealth,,Rural,Quintile 3,Eastern Visayas,,,,,,0.990299999713898,0.800300002098083,0.811100006103516,0.96069997549057,0.623700022697449,0.755599975585938,11.9464998245239,,0.0,0.0623999983072281,0.0247000008821487,0.269600003957748,98.0,100.0,93.0,308.0,308.0,229.0,133.0,,133.0,199.0,148.0,31.0,,,,,0.0238000005483627,138.0,,,,,0.45550000667572,97.0,0.45550000667572,97.0,0.368800014257431,87.0,0.0333999991416931,1499.0,0.534300029277802,437.0,1.0,206.0,,,,,,,,,,,,,,,,,,,,,,,,
2096,173999,174000,PHL,Eastern and South-eastern Asia,Lower middle income,Philippines,DHS,2017,,1,Location & Region & Wealth,,Rural,Quintile 3,Ilocos,,,,,,0.969299972057343,0.854399979114532,0.802500009536743,0.963500022888184,0.780200004577637,0.745199978351593,11.5614004135132,,0.0,0.0249000005424023,0.0124000003561378,,47.0,55.0,56.0,180.0,180.0,174.0,86.0,,86.0,128.0,70.0,,,,,,0.0,89.0,,,,,0.221200004220009,88.0,0.221200004220009,88.0,0.287999987602234,83.0,0.0261000003665686,1064.0,0.433099985122681,238.0,1.0,137.0,,,,,,,,,,,,,,,,,,,,,,,,
2097,174000,174001,PHL,Eastern and South-eastern Asia,Lower middle income,Philippines,DHS,2017,,1,Location & Region & Wealth,,Rural,Quintile 3,Mimaropa,,,,,,0.927500009536743,0.84579998254776,0.872900009155273,0.956399977207184,0.738600015640259,0.848399996757507,12.5309000015259,,0.0,0.0441000014543533,0.0313999988138676,,54.0,54.0,49.0,163.0,163.0,134.0,65.0,,65.0,96.0,81.0,,,,,,0.0,62.0,,,,,0.367300003767014,69.0,0.367300003767014,69.0,0.370200008153915,39.0,0.0293000005185604,810.0,0.556800007820129,222.0,1.0,114.0,,,,,,,,,,,,,,,,,,,,,,,,
2098,174001,174002,PHL,Eastern and South-eastern Asia,Lower middle income,Philippines,DHS,2017,,1,Location & Region & Wealth,,Rural,Quintile 3,Northern Mindanao,,,,,,0.921199977397919,0.908800005912781,,0.97680002450943,0.706399977207184,0.809700012207031,12.1582002639771,,0.0027999999001622,0.0242999996989965,0.0216000005602837,,59.0,42.0,,133.0,133.0,98.0,52.0,,52.0,107.0,90.0,,,,,,0.001700000022538,87.0,,,,,0.3125,46.0,0.3125,46.0,0.359699994325638,40.0,0.0247000008821487,819.0,0.517700016498566,234.0,1.0,86.0,,,,,,,,,,,,,,,,,,,,,,,,
2099,174002,174003,PHL,Eastern and South-eastern Asia,Lower middle income,Philippines,DHS,2017,,1,Location & Region & Wealth,,Rural,Quintile 3,Soccsksargen,,,,,,,,,0.951099991798401,0.787000000476837,0.767499983310699,11.7414999008179,,0.0252999998629093,0.0348999984562397,0.012699999846518,,,,,87.0,87.0,77.0,39.0,,39.0,102.0,51.0,,,,,,0.0,70.0,,,,,0.463899999856949,38.0,0.463899999856949,38.0,0.477299988269806,56.0,0.0168999992311001,656.0,0.365299999713898,172.0,1.0,69.0,,,,,,,,,,,,,,,,,,,,,,,,
2100,174003,174004,PHL,Eastern and South-eastern Asia,Lower middle income,Philippines,DHS,2017,,1,Location & Region & Wealth,,Rural,Quintile 3,Western Visayas,,,,,,0.939100027084351,0.896899998188019,0.814199984073639,0.955600023269653,0.694999992847443,0.864799976348877,11.7343997955322,,0.0649000033736229,0.0087999999523162,0.0076000001281499,,76.0,58.0,52.0,208.0,208.0,157.0,93.0,,93.0,125.0,106.0,,,,,,0.013399999588728,87.0,,,,,0.580699980258942,64.0,0.580699980258942,64.0,0.684400022029877,67.0,0.0346999987959862,1178.0,0.535099983215332,290.0,1.0,144.0,,,,,,,,,,,,,,,,,,,,,,,,
2101,174004,174005,PHL,Eastern and South-eastern Asia,Lower middle income,Philippines,DHS,2017,,1,Location & Region & Wealth,,Rural,Quintile 3,Zamboanga Peninsula,,,,,,,,,0.9689000248909,0.648100018501282,0.775200009346008,12.7678003311157,,0.0,0.0337999984622002,,,,,,71.0,71.0,64.0,31.0,,31.0,55.0,,,,,,,0.0,31.0,,,,,0.51639997959137,33.0,0.51639997959137,33.0,,,0.017400000244379,413.0,0.409999996423721,101.0,1.0,48.0,,,,,,,,,,,,,,,,,,,,,,,,
2102,174005,174006,PHL,Eastern and South-eastern Asia,Lower middle income,Philippines,DHS,2017,,1,Location & Region & Wealth,,Urban,Quintile 3,Autonomous Region In Muslim Mindanao,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.062899999320507,60.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2103,174006,174007,PHL,Eastern and South-eastern Asia,Lower middle income,Philippines,DHS,2017,,1,Location & Region & Wealth,,Urban,Quintile 3,Bicol,,,,,,,,,0.99210000038147,0.811500012874603,0.886799991130829,12.4652004241943,,0.0,,,,,,,58.0,58.0,55.0,30.0,,30.0,,,,,,,,,,,,,,,,,,,,0.0961999967694283,237.0,0.559599995613098,65.0,1.0,44.0,,,,,,,,,,,,,,,,,,,,,,,,
2104,174007,174008,PHL,Eastern and South-eastern Asia,Lower middle income,Philippines,DHS,2017,,1,Location & Region & Wealth,,Urban,Quintile 3,Cagayan Valley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0087000001221895,128.0,0.437200009822845,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2105,174008,174009,PHL,Eastern and South-eastern Asia,Lower middle income,Philippines,DHS,2017,,1,Location & Region & Wealth,,Urban,Quintile 3,Calabarzon,,,,,,0.929099977016449,0.833000004291534,0.812399983406067,0.933200001716614,0.732599973678589,0.825100004673004,11.0262002944946,,0.024100000038743,0.0700000002980232,0.0851000025868416,,51.0,44.0,44.0,148.0,148.0,159.0,84.0,,84.0,101.0,66.0,,,,,,0.0,64.0,,,,,0.273200005292892,75.0,0.273200005292892,75.0,0.177799999713898,77.0,0.017000000923872,814.0,0.44310000538826,179.0,1.0,108.0,,,,,,,,,,,,,,,,,,,,,,,,
2106,174009,174010,PHL,Eastern and South-eastern Asia,Lower middle income,Philippines,DHS,2017,,1,Location & Region & Wealth,,Urban,Quintile 3,Caraga,,,,,,0.9307000041008,,,0.982699990272522,0.772700011730194,0.890600025653839,12.0031003952026,,0.0,0.0524999983608723,0.0461000017821789,,30.0,,,83.0,83.0,63.0,39.0,,39.0,36.0,35.0,,,,,,,,,,,,,,,,0.456000000238419,33.0,0.0306000001728535,398.0,0.621200025081635,91.0,1.0,64.0,,,,,,,,,,,,,,,,,,,,,,,,
2107,174010,174011,PHL,Eastern and South-eastern Asia,Lower middle income,Philippines,DHS,2017,,1,Location & Region & Wealth,,Urban,Quintile 3,Central Luzon,,,,,,0.849399983882904,0.755599975585938,0.499500006437302,0.934400022029877,0.619599997997284,0.575900018215179,10.3317003250122,,0.003000000026077,0.136700004339218,0.0524999983608723,,45.0,47.0,52.0,170.0,170.0,156.0,86.0,,86.0,133.0,79.0,,,,,,0.0308999996632338,76.0,,,,,0.215599998831749,70.0,0.215599998831749,70.0,0.136000007390976,57.0,0.0062000001780688,904.0,0.443500012159348,223.0,1.0,110.0,,,,,,,,,,,,,,,,,,,,,,,,
2108,174011,174012,PHL,Eastern and South-eastern Asia,Lower middle income,Philippines,DHS,2017,,1,Location & Region & Wealth,,Urban,Quintile 3,Central Visayas,,,,,,0.92330002784729,0.759400010108948,0.740800023078918,0.958199977874756,0.734099984169006,0.821399986743927,11.6498003005981,,0.0038999998942017,0.0683000013232231,0.0,,34.0,41.0,43.0,123.0,123.0,123.0,66.0,,66.0,80.0,48.0,,,,,,0.0,50.0,,,,,0.260199993848801,57.0,0.260199993848801,57.0,0.34689998626709,52.0,0.0195000004023314,613.0,0.53930002450943,156.0,1.0,89.0,,,,,,,,,,,,,,,,,,,,,,,,
2109,174012,174013,PHL,Eastern and South-eastern Asia,Lower middle income,Philippines,DHS,2017,,1,Location & Region & Wealth,,Urban,Quintile 3,Cordillera,,,,,,,,,0.985099971294403,0.870000004768372,0.915499985218048,,,,0.0281000006943941,,,,,,61.0,61.0,55.0,,,,40.0,,,,,,,,,,,,,,,,,,,0.0509000010788441,285.0,0.444400012493134,66.0,1.0,51.0,,,,,,,,,,,,,,,,,,,,,,,,
2110,174013,174014,PHL,Eastern and South-eastern Asia,Lower middle income,Philippines,DHS,2017,,1,Location & Region & Wealth,,Urban,Quintile 3,Davao,,,,,,,,,0.974399983882904,0.741599977016449,0.809400022029877,13.5798997879028,,0.0,0.0926999971270561,0.0535999983549118,,,,,85.0,85.0,72.0,34.0,,34.0,63.0,46.0,,,,,,0.0310999993234873,46.0,,,,,0.276100009679794,38.0,0.276100009679794,38.0,0.204999998211861,37.0,0.0740000009536743,509.0,0.507799983024597,128.0,1.0,53.0,,,,,,,,,,,,,,,,,,,,,,,,
2111,174014,174015,PHL,Eastern and South-eastern Asia,Lower middle income,Philippines,DHS,2017,,1,Location & Region & Wealth,,Urban,Quintile 3,Eastern Visayas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0573999993503094,71.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2112,174015,174016,PHL,Eastern and South-eastern Asia,Lower middle income,Philippines,DHS,2017,,1,Location & Region & Wealth,,Urban,Quintile 3,Ilocos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0176999997347593,111.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2113,174016,174017,PHL,Eastern and South-eastern Asia,Lower middle income,Philippines,DHS,2017,,1,Location & Region & Wealth,,Urban,Quintile 3,Mimaropa,,,,,,,,,1.0,0.822899997234344,0.928600013256073,13.4756002426147,,0.0,0.0,,,,,,65.0,65.0,52.0,36.0,,36.0,40.0,,,,,,,0.0,32.0,,,,,,,,,,,0.061999998986721,315.0,0.415699988603592,80.0,1.0,56.0,,,,,,,,,,,,,,,,,,,,,,,,
2114,174017,174018,PHL,Eastern and South-eastern Asia,Lower middle income,Philippines,DHS,2017,,1,Location & Region & Wealth,,Urban,Quintile 3,National Capital,,,,,,0.960600018501282,0.830699980258942,0.740499973297119,0.967599987983704,0.719600021839142,0.767700016498566,11.4853000640869,,0.0102000003680587,0.0480000004172325,0.0410000011324883,0.164900004863739,103.0,112.0,129.0,376.0,376.0,422.0,210.0,,210.0,267.0,139.0,35.0,,,,,0.0052000000141561,158.0,,,,,0.3125,212.0,0.3125,212.0,0.241899996995926,162.0,0.0282000005245209,1985.0,0.415699988603592,452.0,1.0,266.0,,,,,,,,,,,,,,,,,,,,,,,,
2115,174018,174019,PHL,Eastern and South-eastern Asia,Lower middle income,Philippines,DHS,2017,,1,Location & Region & Wealth,,Urban,Quintile 3,Northern Mindanao,,,,,,,0.876200020313263,,0.976899981498718,0.718299984931946,0.760599970817566,11.2630996704102,,0.0,0.0,0.0,,,30.0,,87.0,87.0,85.0,48.0,,48.0,53.0,32.0,,,,,,0.0,35.0,,,,,0.525200009346008,38.0,0.525200009346008,38.0,,,0.0245999991893768,440.0,0.443300008773804,101.0,1.0,66.0,,,,,,,,,,,,,,,,,,,,,,,,
2116,174019,174020,PHL,Eastern and South-eastern Asia,Lower middle income,Philippines,DHS,2017,,1,Location & Region & Wealth,,Urban,Quintile 3,Soccsksargen,,,,,,,,,0.949999988079071,0.703199982643127,0.748300015926361,11.4930000305176,,0.0348999984562397,0.0485999993979931,0.0328000001609325,,,,,79.0,79.0,72.0,40.0,,40.0,46.0,38.0,,,,,,,,,,,,0.290199995040894,32.0,0.290199995040894,32.0,0.401100009679794,33.0,0.0333000011742115,419.0,0.512399971485138,96.0,1.0,54.0,,,,,,,,,,,,,,,,,,,,,,,,
